sat,fel,SNU,avg_d_mbps,edad,remoto,ingresos,estudios,capital
4,14,1,37.652344,26,0,2,17,0
3,12,1,37.652344,74,0,1,7,0
4,11,1,37.652344,80,0,1,8,0
3,9,1,37.652344,42,0,1,12,0
2,8,1,37.652344,63,0,1,11,0
3,11,1,37.652344,64,0,3,11,0
2,10,1,37.652344,37,1,1,7,0
3,7,1,37.652344,54,1,4,7,0
2,8,0,37.652344,68,0,1,7,0
1,5,0,37.652344,45,0,1,7,0
4,8,1,37.652344,25,0,5,10,0
3,11,1,37.652344,44,0,8,15,0
3,13,1,37.652344,18,1,3,11,0
4,11,1,37.652344,65,0,2,17,0
4,13,1,37.652344,55,0,2,7,0
2,9,1,37.652344,46,0,1,7,0
3,13,1,37.652344,40,1,3,11,0
4,13,1,37.652344,20,1,5,11,0
4,8,1,37.652344,22,0,7,13,0
2,9,1,37.652344,46,0,1,13,0
3,12,1,37.652344,45,1,5,7,0
4,8,1,37.652344,40,0,6,10,0
3,12,1,37.652344,36,0,5,10,0
2,8,1,37.652344,34,1,1,11,0
4,11,1,37.652344,43,0,3,7,0
2,8,1,37.652344,26,1,1,10,0
3,10,1,37.652344,73,0,6,12,0
3,9,1,37.652344,25,0,4,12,0
4,7,1,28.821289,23,1,1,13,0
3,12,1,28.821289,20,0,1,13,0
4,11,1,28.821289,64,1,1,7,0
4,10,1,28.821289,63,0,1,10,0
4,14,1,28.821289,31,1,1,12,0
2,7,1,28.821289,45,0,1,7,0
1,7,1,28.821289,23,0,5,10,0
3,14,1,28.821289,68,0,3,11,0
4,11,1,28.821289,36,0,1,9,0
4,12,1,28.821289,35,0,1,10,0
3,11,1,20.553711,30,0,1,8,0
4,9,1,20.553711,74,0,1,8,0
3,11,1,20.553711,49,0,3,12,0
3,13,1,20.553711,18,1,1,16,0
3,9,1,20.553711,27,0,1,13,0
4,13,1,20.553711,18,0,3,13,0
3,10,0,20.553711,57,0,1,7,0
3,11,1,20.553711,46,1,6,12,0
4,10,1,20.553711,27,0,2,6,0
3,8,1,6.5195313,45,0,4,11,0
4,7,1,6.5195313,42,0,3,9,0
3,11,1,6.5195313,38,1,1,17,0
4,11,0,6.5195313,78,0,4,17,0
4,7,1,6.5195313,72,1,1,10,0
3,10,1,6.5195313,24,0,2,17,0
3,9,1,6.5195313,30,1,1,13,0
3,14,1,6.5195313,23,1,3,7,0
4,8,1,6.5195313,39,0,4,10,0
3,10,1,6.5195313,34,0,1,11,0
2,10,1,28.821289,41,0,9,13,0
2,12,1,28.821289,23,0,3,12,0
4,11,1,28.821289,66,1,7,13,0
3,10,1,28.821289,31,1,2,17,0
3,14,1,28.821289,40,1,2,13,0
2,10,1,28.821289,32,1,3,10,0
3,11,1,28.821289,74,0,1,7,0
4,13,1,28.821289,35,0,3,14,0
3,8,1,28.821289,53,1,5,12,0
4,15,1,28.821289,46,1,3,15,0
3,12,1,61.759766,21,1,1,13,1
3,15,1,61.759766,31,0,5,1,1
3,8,1,61.759766,67,0,1,13,1
3,11,0,61.759766,82,0,7,14,1
3,9,1,61.759766,85,0,4,7,1
3,15,1,61.759766,77,0,2,5,1
2,9,1,61.759766,41,0,7,10,1
3,10,1,61.759766,31,1,3,14,1
3,10,1,61.759766,28,0,6,10,1
3,10,0,61.759766,60,0,6,7,1
2,7,1,61.759766,52,1,1,14,1
3,8,1,61.759766,55,0,3,11,1
4,7,1,61.759766,61,1,1,10,1
4,14,1,61.759766,32,1,7,15,1
4,11,1,61.759766,29,0,1,7,1
4,11,1,61.759766,31,1,8,14,1
3,14,1,61.759766,69,1,4,13,1
2,8,1,61.759766,45,1,6,15,1
3,12,1,61.759766,26,1,10,15,1
3,13,0,61.759766,65,0,2,5,1
4,13,1,61.759766,50,0,4,10,1
4,13,1,61.759766,30,1,9,14,1
4,15,1,61.759766,40,0,2,13,1
4,14,1,61.759766,52,0,5,13,1
3,8,1,61.759766,33,0,2,10,1
3,14,0,61.759766,80,0,8,14,1
2,9,0,61.759766,67,0,1,11,1
4,14,1,61.759766,47,0,8,10,1
3,8,1,61.759766,32,1,6,17,1
3,10,1,61.759766,65,0,9,11,1
4,15,1,61.759766,25,1,7,17,1
3,7,1,61.759766,38,1,4,14,1
3,15,1,61.759766,40,0,4,14,1
3,11,1,61.759766,52,1,9,15,1
1,7,1,61.759766,50,0,1,7,1
4,10,1,61.759766,55,0,9,15,1
4,11,0,61.759766,83,0,1,7,1
2,10,1,61.759766,56,0,3,10,1
2,7,1,61.759766,35,0,2,10,1
2,9,1,61.759766,25,0,1,11,1
3,9,1,61.759766,24,0,4,15,1
4,14,1,61.759766,61,0,7,7,1
3,9,1,61.759766,24,1,8,13,1
4,16,1,61.759766,18,0,1,14,1
4,12,1,61.759766,56,1,9,13,1
3,12,1,61.759766,76,1,1,10,1
2,11,1,61.759766,28,1,6,16,1
3,10,1,61.759766,60,1,10,15,1
3,10,1,61.759766,75,0,7,17,1
2,6,1,61.759766,28,0,1,8,1
4,8,1,61.759766,49,1,1,15,1
4,10,1,61.759766,70,0,2,16,1
4,9,1,61.759766,46,0,1,7,1
4,13,1,61.759766,56,1,10,15,1
3,7,1,61.759766,52,1,6,10,1
2,9,1,61.759766,36,1,2,10,1
3,9,1,61.759766,27,1,3,14,1
2,9,1,61.759766,52,0,1,10,1
4,14,1,61.759766,23,1,8,14,1
3,12,1,61.759766,35,0,1,10,1
2,9,1,61.759766,59,0,1,5,1
3,14,0,61.759766,42,0,3,16,1
3,12,1,61.759766,59,0,7,9,1
3,14,1,61.759766,84,1,1,7,1
4,15,1,61.759766,82,1,4,6,1
4,10,1,61.759766,27,0,2,7,1
4,15,1,61.759766,53,1,1,8,1
3,14,1,61.759766,33,1,2,16,1
2,9,1,61.759766,33,0,2,11,1
3,8,1,61.759766,62,0,2,13,1
3,13,1,61.759766,28,1,1,13,1
4,12,1,61.759766,54,1,10,15,1
4,13,1,61.759766,55,0,10,15,1
3,12,1,61.759766,66,0,3,9,1
2,5,1,61.759766,58,0,1,16,1
4,11,1,61.759766,67,0,1,13,1
3,11,1,61.759766,46,0,2,9,1
4,13,1,61.759766,20,0,10,10,1
3,14,1,61.759766,66,1,6,13,1
4,14,1,61.759766,45,1,8,12,1
4,14,1,61.759766,48,1,2,7,1
3,12,1,61.759766,65,0,4,7,1
3,9,1,61.759766,57,1,6,10,1
3,10,1,61.759766,53,0,2,7,1
3,11,1,61.759766,41,0,1,8,1
3,9,1,61.759766,33,1,2,15,1
2,7,0,61.759766,67,0,1,9,1
3,13,1,61.759766,44,1,8,17,1
4,12,1,61.759766,64,1,9,13,1
4,16,1,61.759766,47,0,1,9,1
4,12,1,61.759766,20,0,5,14,1
4,12,1,61.759766,58,1,3,11,1
3,12,1,61.759766,30,0,9,15,1
4,10,1,61.759766,18,0,4,13,1
3,10,1,61.759766,42,1,1,12,1
3,10,1,61.759766,63,1,1,13,1
3,14,1,61.759766,45,1,9,15,1
3,10,1,61.759766,59,0,2,11,1
2,9,1,61.759766,41,0,1,16,1
3,8,1,61.759766,33,1,6,16,1
4,14,1,61.759766,53,0,10,14,1
2,10,0,61.759766,60,0,2,5,1
3,10,1,61.759766,45,1,5,13,1
4,13,1,61.759766,31,0,1,12,1
4,9,1,61.759766,23,0,1,12,1
3,8,1,61.759766,61,1,1,10,1
4,10,1,61.759766,33,1,1,10,1
3,15,1,61.759766,18,1,7,12,1
4,14,1,61.759766,36,1,4,12,1
2,11,1,61.759766,63,1,1,7,1
2,9,1,61.759766,73,0,2,7,1
4,10,1,61.759766,76,1,6,1,1
4,13,1,61.759766,60,1,3,16,1
3,11,1,61.759766,23,1,9,14,1
2,10,1,61.759766,23,1,1,8,1
3,11,1,61.759766,60,0,2,9,1
3,10,1,61.759766,30,0,8,13,1
4,11,1,61.759766,50,1,6,15,1
3,12,1,61.759766,74,0,8,13,1
3,12,1,61.759766,24,1,10,15,1
2,8,1,61.759766,51,0,1,11,1
4,9,1,61.759766,80,0,3,13,1
2,9,1,61.759766,46,0,1,13,1
2,12,1,61.759766,59,0,3,13,1
3,10,0,61.759766,85,1,8,7,1
2,8,1,61.759766,20,1,9,10,1
2,10,1,61.759766,25,1,4,14,1
2,7,1,61.759766,55,0,2,7,1
3,9,1,61.759766,45,0,8,12,1
2,13,1,61.759766,22,0,1,10,1
3,15,1,61.759766,49,0,3,7,1
4,12,0,61.759766,96,0,6,7,1
3,12,1,61.759766,43,0,1,7,1
2,8,1,61.759766,38,0,6,12,1
4,11,1,61.759766,24,1,2,10,1
4,14,1,61.759766,26,0,5,12,1
3,9,1,61.759766,57,0,4,14,1
3,13,0,61.759766,55,0,1,3,1
4,14,1,61.759766,31,0,3,10,1
4,13,1,61.759766,63,1,4,14,1
3,11,1,61.759766,78,0,1,1,1
4,17,1,61.759766,30,1,10,12,1
3,8,1,61.759766,56,1,10,15,1
4,17,1,61.759766,26,0,9,16,1
4,12,0,61.759766,64,0,1,3,1
3,11,1,61.759766,56,1,7,10,1
3,12,1,61.759766,29,0,2,14,1
3,10,1,61.759766,58,0,3,10,1
3,13,1,61.759766,34,1,4,10,1
3,9,1,61.759766,76,0,5,13,1
3,6,1,61.759766,51,1,4,13,1
4,9,1,61.759766,32,0,6,10,1
3,10,0,61.759766,82,0,1,12,1
3,10,1,61.759766,61,0,5,11,1
3,10,1,61.759766,28,0,2,14,1
4,12,1,61.759766,18,1,10,14,1
4,14,1,61.759766,57,0,1,4,1
3,11,0,61.759766,89,0,4,13,1
2,6,1,61.759766,22,0,1,13,1
3,12,1,61.759766,46,0,3,13,1
3,12,1,61.759766,62,0,7,9,1
4,12,1,61.759766,83,0,1,7,1
3,13,1,61.759766,58,1,6,14,1
4,9,1,61.759766,73,1,5,11,1
3,13,1,61.759766,42,1,6,17,1
3,10,1,61.759766,57,1,1,15,1
1,9,1,61.759766,56,0,1,7,1
3,10,1,61.759766,61,1,9,13,1
3,12,0,61.759766,84,1,1,1,1
3,12,1,61.759766,27,0,6,15,1
2,9,1,61.759766,53,1,2,11,1
4,14,1,61.759766,54,1,7,12,1
4,12,1,61.759766,22,0,2,16,1
4,12,1,61.759766,34,0,2,12,1
3,7,1,61.759766,75,1,7,7,1
3,16,1,61.759766,21,0,10,14,1
3,12,1,61.759766,21,0,2,10,1
4,12,1,61.759766,40,1,8,17,1
3,11,1,61.759766,26,0,1,9,1
3,12,1,61.759766,60,0,6,9,1
3,10,1,61.759766,79,0,1,9,1
4,17,1,61.759766,23,1,1,13,1
4,12,1,61.759766,51,0,1,13,1
4,11,1,61.759766,42,0,2,10,1
3,10,1,61.759766,61,1,4,17,1
3,13,1,61.759766,18,1,4,11,1
4,10,1,61.759766,42,0,2,13,1
3,12,1,61.759766,41,1,8,15,1
2,8,1,61.759766,53,1,3,13,1
4,12,1,61.759766,78,1,2,10,1
4,12,1,61.759766,43,0,1,10,1
3,11,1,61.759766,51,0,5,11,1
4,9,1,61.759766,40,0,4,11,1
3,11,1,61.759766,58,1,10,17,1
3,10,1,61.759766,22,0,2,11,1
3,15,1,61.759766,19,1,3,16,1
4,12,1,61.759766,26,1,5,17,1
4,13,1,61.759766,30,1,7,15,1
3,14,1,61.759766,60,0,5,14,1
3,11,1,61.759766,34,0,3,13,1
3,9,0,61.759766,76,0,3,7,1
4,13,1,61.759766,56,1,10,15,1
3,10,1,61.759766,49,0,5,10,1
3,9,1,61.759766,29,0,1,7,1
3,8,1,61.759766,23,0,1,8,1
4,13,1,61.759766,39,1,3,17,1
3,10,1,61.759766,33,0,1,9,1
3,12,1,61.759766,64,1,9,15,1
3,12,1,61.759766,20,0,1,8,1
4,12,1,61.759766,31,1,7,15,1
4,13,1,61.759766,65,1,10,14,1
3,11,1,61.759766,47,0,2,7,1
3,10,1,61.759766,44,1,8,15,1
2,7,1,61.759766,45,0,4,14,1
3,13,1,61.759766,37,1,5,13,1
2,5,1,61.759766,43,0,1,9,1
4,12,1,61.759766,47,1,6,17,1
4,13,1,61.759766,20,0,3,13,1
4,11,1,61.759766,58,1,8,14,1
3,12,1,61.759766,71,1,6,11,1
3,11,1,61.759766,74,1,10,13,1
3,11,1,61.759766,59,1,8,17,1
3,9,1,61.759766,27,0,5,14,1
3,10,1,61.759766,46,1,2,14,1
3,10,1,61.759766,49,0,7,9,1
2,6,1,61.759766,30,0,2,9,1
4,12,1,61.759766,20,0,2,10,1
1,3,0,61.759766,40,0,1,7,1
3,11,0,61.759766,59,0,5,11,1
4,13,1,61.759766,51,0,9,17,1
3,10,1,61.759766,37,0,4,9,1
4,15,1,61.759766,61,1,5,11,1
4,11,1,61.759766,67,1,9,15,1
4,12,1,61.759766,21,0,3,11,1
1,7,0,61.759766,63,0,1,5,1
3,12,1,61.759766,55,0,7,12,1
2,9,1,61.759766,48,0,1,16,1
3,11,1,61.759766,20,0,5,13,1
4,9,1,61.759766,40,1,2,11,1
3,9,1,61.759766,42,0,9,14,1
2,7,1,61.759766,46,1,2,13,1
4,13,1,61.759766,80,0,5,8,1
3,8,1,61.759766,40,0,7,7,1
3,8,1,61.759766,24,1,4,14,1
3,11,1,61.759766,27,0,1,11,1
3,9,1,61.759766,28,0,1,10,1
3,7,1,61.759766,28,0,2,14,1
4,12,1,61.759766,74,1,9,15,1
4,14,0,61.759766,38,1,6,17,1
4,9,1,61.759766,44,1,6,14,1
1,5,0,61.759766,68,1,1,7,1
4,11,1,61.759766,70,1,10,15,1
4,11,1,61.759766,23,0,1,8,1
3,11,1,61.759766,20,0,1,12,1
4,14,0,61.759766,53,0,1,6,1
3,10,1,61.759766,42,1,1,7,1
2,12,1,61.759766,20,0,7,12,1
3,11,1,61.759766,32,0,4,10,1
3,11,1,61.759766,33,0,4,14,1
3,10,1,61.759766,25,0,2,9,1
4,11,1,61.759766,57,1,9,17,1
3,10,1,61.759766,50,1,9,16,1
3,13,1,61.759766,40,1,2,15,1
4,14,1,61.759766,22,1,10,14,1
3,12,1,61.759766,21,1,3,16,1
4,10,1,61.759766,59,1,9,16,1
4,12,1,61.759766,53,0,9,15,1
4,10,1,61.759766,49,1,5,11,1
2,9,0,61.759766,67,0,1,6,1
4,13,1,61.759766,19,1,6,13,1
2,9,1,61.759766,27,1,5,7,1
3,4,1,61.759766,46,1,2,13,1
4,14,1,61.759766,44,0,1,10,1
3,12,1,61.759766,68,0,7,16,1
4,13,1,61.759766,68,1,4,15,1
4,11,1,61.759766,58,1,10,14,1
3,11,1,61.759766,19,0,10,14,1
3,10,1,61.759766,35,0,3,17,1
3,10,1,61.759766,28,0,5,17,1
4,6,1,61.759766,67,1,3,17,1
4,14,0,61.759766,84,1,9,7,1
3,10,1,61.759766,22,0,1,12,1
3,13,1,61.759766,36,1,1,16,1
3,13,1,61.759766,26,0,2,8,1
4,13,1,61.759766,47,0,5,7,1
3,12,1,61.759766,53,0,9,15,1
2,10,1,61.759766,46,1,1,15,1
3,10,0,61.759766,83,0,2,12,1
3,12,1,61.759766,38,0,4,14,1
3,11,1,61.759766,25,1,5,12,1
3,8,1,61.759766,50,1,7,14,1
2,9,1,61.759766,47,0,5,12,1
3,9,1,61.759766,25,0,1,12,1
3,11,1,61.759766,23,1,7,14,1
3,5,1,61.759766,65,0,8,14,1
4,13,1,61.759766,67,1,5,13,1
3,12,1,61.759766,43,1,9,10,1
2,6,1,61.759766,56,0,2,13,1
3,14,1,61.759766,39,1,10,14,1
2,12,0,61.759766,58,0,1,8,1
3,13,1,61.759766,63,1,9,14,1
4,14,1,61.759766,21,1,10,14,1
4,9,0,61.759766,65,0,1,9,1
3,8,0,61.759766,70,1,1,13,1
4,13,1,61.759766,65,1,1,12,1
3,11,1,61.759766,64,0,5,13,1
3,12,1,61.759766,56,0,1,12,1
3,10,1,61.759766,68,1,10,15,1
4,12,1,61.759766,49,1,10,14,1
2,11,1,61.759766,36,0,1,15,1
4,14,1,61.759766,81,1,9,7,1
3,11,0,61.759766,64,0,1,10,1
3,10,1,61.759766,61,0,8,10,1
4,13,1,61.759766,37,1,6,12,1
3,9,1,61.759766,53,1,8,17,1
3,11,1,61.759766,49,0,3,7,1
4,10,1,61.759766,38,1,6,15,1
3,12,1,61.759766,27,0,4,10,1
4,12,1,61.759766,44,1,10,17,1
1,8,1,61.759766,61,0,5,7,1
4,13,1,61.759766,62,0,5,14,1
3,12,1,61.759766,76,1,8,15,1
3,10,1,61.759766,49,1,2,15,1
4,8,1,61.759766,53,0,1,16,1
3,7,1,61.759766,40,0,2,7,1
4,13,1,61.759766,71,1,5,5,1
4,14,1,61.759766,45,0,1,7,1
3,7,1,61.759766,33,0,2,13,1
4,13,1,61.759766,41,1,3,14,1
1,8,1,61.759766,75,0,3,13,1
3,10,1,61.759766,18,1,5,12,1
4,12,1,61.759766,62,0,8,12,1
3,10,1,61.759766,42,1,9,13,1
4,12,1,61.759766,74,1,6,10,1
3,10,1,61.759766,31,1,2,13,1
3,10,1,61.759766,25,1,7,14,1
4,12,0,61.759766,74,0,5,13,1
3,10,1,61.759766,45,0,8,17,1
3,13,0,61.759766,88,0,6,17,1
3,12,1,61.759766,60,1,1,14,1
3,11,1,61.759766,39,1,7,14,1
4,17,1,61.759766,18,0,1,12,1
4,10,1,61.759766,72,0,3,12,1
3,12,1,61.759766,31,0,2,14,1
1,4,1,61.759766,61,0,8,7,1
3,14,1,61.759766,60,0,1,17,1
3,10,1,61.759766,78,1,2,9,1
3,13,1,61.759766,23,1,3,14,1
4,8,1,61.759766,60,0,2,4,1
3,10,1,61.759766,70,0,4,17,1
3,10,1,61.759766,67,0,3,8,1
4,12,1,61.759766,18,1,5,13,1
2,10,1,61.759766,44,1,1,9,1
3,8,1,61.759766,46,0,4,11,1
3,13,1,61.759766,50,0,4,10,1
4,11,1,61.759766,64,0,1,7,1
4,11,1,61.759766,51,0,3,8,1
3,12,1,61.759766,34,0,7,12,1
2,10,1,61.759766,43,0,1,11,1
4,11,1,61.759766,63,1,7,13,1
4,11,1,61.759766,64,1,5,17,1
3,13,1,61.759766,48,1,8,14,1
4,13,1,61.759766,51,1,9,14,1
3,8,1,61.759766,46,1,2,15,1
4,15,1,61.759766,39,1,9,16,1
2,8,1,61.759766,57,0,1,13,1
4,11,1,61.759766,45,1,4,17,1
3,11,0,61.759766,80,0,1,11,1
4,11,1,61.759766,26,0,2,14,1
3,10,1,61.759766,60,0,6,14,1
3,13,1,61.759766,23,1,9,17,1
3,8,1,61.759766,22,0,2,9,1
4,14,1,61.759766,50,0,3,6,1
3,10,1,61.759766,27,0,10,14,1
2,10,1,61.759766,52,0,1,7,1
4,15,1,61.759766,50,1,9,14,1
4,11,1,61.759766,60,1,1,11,1
4,9,1,61.759766,23,0,2,10,1
3,13,1,61.759766,30,0,1,9,1
4,11,1,61.759766,36,0,2,12,1
3,13,1,61.759766,64,1,5,14,1
3,11,1,61.759766,72,0,1,7,1
4,8,1,61.759766,73,0,8,7,1
4,12,1,61.759766,62,0,1,7,1
3,9,1,61.759766,48,0,3,14,1
4,15,1,61.759766,53,1,10,15,1
4,12,1,61.759766,54,0,1,11,1
4,13,1,61.759766,42,0,5,12,1
3,10,1,61.759766,46,1,10,15,1
3,11,0,61.759766,67,0,5,12,1
3,10,1,61.759766,36,1,6,15,1
3,9,1,61.759766,46,0,1,17,1
3,11,1,61.759766,30,1,10,17,1
1,10,1,61.759766,66,0,7,11,1
3,10,1,61.759766,32,1,3,15,1
4,11,1,61.759766,35,0,4,11,1
4,11,1,61.759766,49,1,9,12,1
3,11,1,61.759766,33,0,1,9,1
3,13,1,61.759766,39,0,9,15,1
4,10,1,61.759766,50,0,5,7,1
3,13,1,61.759766,19,1,4,14,1
4,14,1,61.759766,20,1,9,15,1
2,9,0,61.759766,69,0,2,7,1
3,9,0,61.759766,70,0,1,7,1
4,10,1,61.759766,40,0,1,12,1
3,11,1,61.759766,37,0,1,6,1
3,13,1,61.759766,43,1,4,14,1
3,12,1,61.759766,39,1,5,14,1
3,13,1,61.759766,70,1,4,14,1
3,8,1,61.759766,28,1,1,10,1
2,9,0,61.759766,82,1,4,14,1
4,12,1,61.759766,26,0,1,9,1
3,13,1,61.759766,27,0,1,16,1
4,12,1,61.759766,37,1,7,13,1
4,11,1,61.759766,52,0,1,7,1
4,8,1,61.759766,52,0,2,11,1
4,12,1,61.759766,24,1,6,13,1
4,10,1,61.759766,39,0,9,15,1
3,12,1,61.759766,20,1,5,16,1
4,14,1,61.759766,40,0,6,11,1
3,11,1,61.759766,32,1,6,14,1
3,12,1,61.759766,30,1,8,16,1
3,15,1,61.759766,20,1,4,14,1
3,7,1,61.759766,47,0,5,12,1
4,7,1,61.759766,53,1,4,9,1
3,10,1,61.759766,18,0,6,12,1
4,10,1,61.759766,61,1,3,8,1
3,11,1,61.759766,58,0,4,17,1
3,11,1,61.759766,38,0,2,8,1
4,12,1,61.759766,20,0,4,17,1
2,10,1,61.759766,55,0,1,11,1
3,9,1,61.759766,26,0,2,11,1
3,10,1,61.759766,69,1,7,12,1
4,13,0,61.759766,65,0,1,1,1
2,5,1,61.759766,28,0,1,7,1
4,10,1,61.759766,59,1,5,13,1
3,13,0,61.759766,90,0,4,15,1
3,9,1,61.759766,62,1,9,16,1
3,10,1,61.759766,65,0,3,9,1
4,13,1,61.759766,22,0,2,10,1
3,10,1,61.759766,68,0,4,8,1
3,9,1,61.759766,65,1,5,10,1
3,5,1,28.821289,49,0,1,10,1
4,13,1,28.821289,30,1,4,15,1
4,9,1,28.821289,61,0,7,15,1
3,10,1,28.821289,34,1,5,11,1
4,14,1,28.821289,47,0,5,11,1
4,11,0,28.821289,73,0,2,16,1
4,12,1,28.821289,50,0,1,12,1
3,12,1,28.821289,39,1,7,14,1
3,13,1,28.821289,57,1,9,14,1
3,9,1,28.821289,25,0,1,10,1
3,11,1,28.821289,30,1,3,17,1
3,5,1,28.821289,36,1,1,13,1
3,10,1,28.821289,42,0,6,12,1
3,9,1,28.821289,45,0,1,11,1
3,5,1,28.821289,37,0,1,17,1
2,8,0,28.821289,57,0,3,7,1
4,13,1,28.821289,29,0,10,10,1
3,9,1,28.821289,59,1,1,7,1
4,11,0,28.821289,53,0,8,7,1
4,9,1,28.821289,53,0,4,10,1
3,10,1,28.821289,27,0,2,9,1
1,10,1,28.821289,30,0,1,9,1
4,14,1,28.821289,45,1,6,11,1
4,10,1,28.821289,67,0,3,9,1
3,12,1,28.821289,22,0,10,14,1
3,11,1,66.34668,40,0,2,13,0
3,13,1,66.34668,68,1,1,13,0
3,10,1,66.34668,18,1,1,11,0
2,10,1,66.34668,65,0,1,12,0
4,11,1,66.34668,22,1,1,11,0
4,11,0,66.34668,81,0,1,7,0
2,11,1,66.34668,58,0,1,11,0
4,10,1,66.34668,40,0,1,13,0
2,9,1,66.34668,43,0,1,17,0
4,15,1,66.34668,36,1,7,14,0
4,10,0,66.34668,26,0,2,9,0
4,12,1,66.34668,19,0,4,14,0
3,15,1,66.34668,35,0,3,13,0
4,12,1,66.34668,25,0,1,17,0
3,11,1,66.34668,73,0,1,6,0
4,11,1,66.34668,40,0,1,16,0
4,13,0,66.34668,82,0,1,4,0
4,14,1,66.34668,26,0,3,11,0
3,9,1,66.34668,67,0,3,11,0
3,13,1,66.34668,65,0,1,7,0
3,11,1,66.34668,58,0,1,13,0
3,12,1,66.34668,19,0,6,10,0
4,12,1,66.34668,53,1,1,14,0
4,11,1,66.34668,41,1,2,7,0
4,11,1,66.34668,18,0,1,11,0
3,11,0,66.34668,74,0,1,6,0
2,7,1,66.34668,31,0,1,7,0
3,11,1,66.34668,64,1,1,15,0
4,11,1,66.34668,33,0,2,10,0
4,11,1,28.821289,38,1,1,12,0
3,11,1,28.821289,54,1,1,7,0
1,8,1,28.821289,58,0,1,11,0
3,10,1,28.821289,35,0,1,7,0
3,9,1,28.821289,23,0,1,13,0
3,11,1,28.821289,31,0,8,13,0
2,10,1,28.821289,28,1,1,13,0
2,9,1,28.821289,49,1,1,9,0
4,13,1,28.821289,19,0,1,14,0
3,11,1,53.09082,53,0,1,9,0
4,14,1,53.09082,18,0,4,11,0
3,15,1,53.09082,47,1,3,17,0
3,13,1,53.09082,36,0,3,7,0
3,10,1,53.09082,29,0,5,17,0
4,10,1,53.09082,28,1,1,17,0
4,12,1,53.09082,34,0,6,17,0
4,8,1,53.09082,58,0,5,4,0
3,11,1,53.09082,57,1,1,11,0
2,5,1,53.09082,43,0,2,13,0
3,11,1,53.09082,37,1,3,10,0
3,12,1,53.09082,20,0,1,12,0
4,12,1,53.09082,32,1,1,9,0
4,13,1,53.09082,38,0,1,16,0
3,9,1,53.09082,38,0,1,10,0
3,14,1,53.09082,60,0,1,11,0
2,9,0,53.09082,67,0,1,5,0
3,9,1,53.09082,63,0,1,8,0
2,11,1,2.5761719,26,0,1,16,0
3,12,1,2.5761719,62,0,1,9,0
3,4,1,2.5761719,33,0,1,4,0
4,11,0,2.5761719,70,1,7,6,0
4,13,1,2.5761719,64,0,1,9,0
3,9,1,2.5761719,65,0,1,2,0
2,11,1,2.5761719,67,1,1,6,0
3,8,0,2.5761719,70,0,1,1,0
4,12,1,.20117188,23,0,1,10,0
4,12,1,.20117188,31,1,1,7,0
3,10,1,.20117188,33,1,1,7,0
4,12,1,.20117188,29,0,1,7,0
4,14,1,.20117188,38,0,1,7,0
4,12,1,.20117188,25,0,1,10,0
4,14,0,.20117188,59,0,1,7,0
4,13,1,.20117188,27,0,3,7,0
4,13,1,.20117188,53,0,1,10,0
4,10,1,24.291016,47,1,8,15,0
4,12,1,24.291016,18,0,1,12,0
2,6,1,24.291016,42,0,1,13,0
4,12,1,24.291016,65,0,7,17,0
3,14,1,24.291016,26,1,2,15,0
3,11,1,24.291016,35,0,1,10,0
3,13,1,24.291016,66,1,4,12,0
4,8,1,24.291016,45,0,5,17,0
3,7,1,24.291016,74,0,7,17,0
3,12,1,22.21875,57,1,6,13,0
4,13,1,22.21875,29,0,2,12,0
2,11,1,22.21875,50,1,1,6,0
3,12,0,22.21875,60,1,2,13,0
3,11,0,22.21875,81,0,1,11,0
4,15,1,22.21875,83,0,8,1,0
4,13,0,22.21875,67,0,2,7,0
2,7,1,22.21875,37,0,1,9,0
3,9,1,22.21875,82,0,1,1,0
2,8,1,22.21875,37,0,1,7,0
2,6,1,51.564453,64,1,1,17,0
2,8,1,51.564453,40,0,3,12,0
3,10,1,51.564453,42,0,2,7,0
3,12,1,51.564453,25,1,4,17,0
3,11,1,51.564453,31,1,5,16,0
4,11,1,51.564453,38,0,3,9,0
4,11,1,51.564453,39,0,2,7,0
4,13,1,51.564453,69,0,5,7,0
4,12,1,28.821289,77,1,5,9,0
3,10,1,28.821289,51,1,2,17,0
3,12,1,28.821289,23,0,2,13,0
4,14,1,28.821289,42,0,8,7,0
3,14,1,28.821289,21,0,1,17,0
4,11,1,28.821289,19,0,8,15,0
3,11,1,28.821289,43,0,3,7,0
3,11,1,28.821289,54,0,2,13,0
3,12,1,28.821289,59,0,2,13,0
4,13,1,28.821289,52,1,1,8,0
3,13,0,38.832031,65,0,3,7,1
3,11,1,38.832031,32,0,2,11,1
3,8,1,38.832031,27,0,1,9,1
3,10,1,38.832031,22,1,1,13,1
4,14,1,38.832031,65,1,6,9,1
4,12,1,38.832031,58,1,1,12,1
2,9,1,38.832031,30,0,2,17,1
3,10,1,38.832031,45,0,4,9,1
2,9,1,38.832031,52,0,1,9,1
2,5,1,38.832031,49,0,1,13,1
3,12,1,38.832031,47,1,7,11,1
3,11,1,38.832031,44,1,1,17,1
2,11,1,38.832031,23,0,2,12,1
3,10,1,38.832031,39,1,1,12,1
2,10,1,38.832031,32,0,1,7,1
3,13,1,38.832031,59,0,1,8,1
3,13,1,38.832031,27,0,5,17,1
4,13,1,38.832031,24,0,3,17,1
2,9,0,38.832031,74,0,1,6,1
3,6,1,38.832031,23,0,1,11,1
